policy_on	who_checks	over_whom	secret_value	max_belief	max_belief_float	on_output
P_1-P_2	P_1	P_2	[P_2.x=55]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=56]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=57]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=58]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=59]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=60]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=61]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=62]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=63]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=64]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=65]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=66]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=67]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=68]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=69]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=70]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=71]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=72]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=73]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=74]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=75]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=76]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=77]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=78]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=79]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=80]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=81]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=82]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=83]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=84]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=85]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=86]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=87]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=88]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=89]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=90]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=91]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=92]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=93]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=94]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=95]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=96]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=97]	5/19	0.263158	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=98]	5/18	0.277778	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=99]	1/3	0.333334	[similar=1]
P_1-P_2	P_1	P_2	[P_2.x=100]	2/5	0.400000	[similar=1]
